"","iterations","CPLEX_time","SAT_calls","verdict","inst_num","cores_len","CPU","best_UB","solved_by","GREEDY_time","MEM_MB","CPLEX_pop_time","solver","SAT_time","interrupted_by","cores","solution","instance","best_LB","k","num_obj_in_core","cores_obj","CPLEX_seeded"
"1233",1,0.0067,44,"OPTIMUM FOUND",35,3.6,0.1271,NA,"LB >= UB.",0,58,0,"Hybrid B",0.0748,"",5,499,"rnd14.csv",NA,3,1.1688,77,NA
"1234",3,1.5657,4229,"OPTIMUM FOUND",49,2.036066,9.1186,NA,"CPLEX model.",1e-04,81,0,"Hybrid B",6.6118,"",610,129,"rnd21.csv",NA,6,1.0705,369,NA
"1235",1,0.0018,7,"OPTIMUM FOUND",56,3,0.0379,NA,"LB >= UB.",0,48,0,"Hybrid B",0.0063,"",1,522,"rnd55.csv",NA,2,1.0286,70,NA
"1236",30,70.1328,27734,"UNKNOWN",55,2.91163,3599.2616,378,"",0.0327,499,0,"Hybrid B",3505.228,"INTERRUPTED signal 15",8736,378,"rnd7.csv",265,6,14.7128,585,NA
"1237",40,281.6833,34087,"UNKNOWN",37,3.124803,3598.1048,202,"",0.0615,696,0,"Hybrid B",3136.9039,"INTERRUPTED signal 15",12059,202,"rnd60.csv",123,7,19.6744,737,NA
"1238",1,0.0038,18,"OPTIMUM FOUND",59,3.333333,0.0559,NA,"LB >= UB.",0,51,0,"Hybrid B",0.0155,"",3,551,"rnd13.csv",NA,2,1.0304,230,NA
"1239",7,3.5698,8306,"OPTIMUM FOUND",1,3.052112,633.2946,NA,"CPLEX model.",0.0016,265,0,"Hybrid B",626.7967,"",1823,178,"rnd1.csv",NA,7,6.5242,351,NA
"1240",3,1.3278,4825,"OPTIMUM FOUND",50,2.489465,102.746,NA,"CPLEX model.",0,120,0,"Hybrid B",100.1943,"",617,155,"rnd35.csv",NA,7,1.7136,447,NA
"1241",48,233.403,34705,"UNKNOWN",21,2.877439,3597.2885,113,"",0.0802,589,0,"Hybrid B",2961.0254,"INTERRUPTED signal 15",14450,113,"rnd31.csv",63,9,20.5847,655,NA
"1242",5,7.5657,6260,"OPTIMUM FOUND",34,2.973727,441.4922,NA,"CPLEX model.",0,229,0,"Hybrid B",427.8496,"",1218,53,"rnd43.csv",NA,9,3.1272,566,NA
"1243",7,2.7031,8287,"OPTIMUM FOUND",59,2.467769,357.0459,NA,"CPLEX model.",0.0017,455,0,"Hybrid B",351.9583,"",1815,286,"rnd13.csv",NA,5,3.0421,380,NA
"1244",29,66.6048,23201,"UNKNOWN",22,3.223418,3598.8478,256,"",0.0298,520,0,"Hybrid B",3478.1603,"INTERRUPTED signal 15",8455,256,"rnd32.csv",132,7,18.4457,599,NA
"1245",1,0.0037,21,"OPTIMUM FOUND",29,3,0.0616,NA,"LB >= UB.",0,51,0,"Hybrid B",0.0155,"",3,715,"rnd5.csv",NA,2,1.0504,119,NA
"1246",5,0.6962,6606,"OPTIMUM FOUND",8,2.257563,59.7695,NA,"CPLEX model.",6e-04,146,0,"Hybrid B",58.1531,"",1223,322,"rnd50.csv",NA,5,2.3787,272,NA
"1247",0,0,2,"OPTIMUM FOUND",49,0,0.0192,NA,"disjoint phase.",0,41,0,"Hybrid B",0.0013,"",0,616,"rnd21.csv",NA,1,NA,NA,NA
"1248",3,0.0951,5918,"OPTIMUM FOUND",35,2.243421,9.6251,NA,"CPLEX model.",1e-04,80,0,"Hybrid B",8.9661,"",608,394,"rnd14.csv",NA,4,1.3913,138,NA
"1249",3,0.3702,4012,"OPTIMUM FOUND",56,2.081566,10.1676,NA,"CPLEX model.",1e-04,93,0,"Hybrid B",9.0769,"",613,213,"rnd55.csv",NA,5,1.191,288,NA
"1250",0,0,1,"OPTIMUM FOUND",55,0,0.0181,NA,"Init Bounds.",0,41,0,"Hybrid B",9e-04,"",0,788,"rnd7.csv",NA,1,NA,NA,NA
"1251",0,0,2,"OPTIMUM FOUND",51,0,0.1986,NA,"disjoint phase.",0,84,0,"Hybrid B",0.065,"",0,0,"rnd40.csv",NA,10,NA,NA,NA
"1252",0,0,2,"OPTIMUM FOUND",22,0,0.1598,NA,"disjoint phase.",0,82,0,"Hybrid B",0.043,"",0,21,"rnd32.csv",NA,9,NA,NA,NA
"1253",3,0.0329,5937,"OPTIMUM FOUND",27,2.233553,19.802,NA,"CPLEX model.",1e-04,82,0,"Hybrid B",19.2694,"",608,403,"rnd46.csv",NA,4,1.6413,92,NA
"1254",4,0.6514,4897,"OPTIMUM FOUND",6,2.126096,16.5132,NA,"CPLEX model.",4e-04,135,0,"Hybrid B",14.8998,"",912,434,"rnd11.csv",NA,4,1.1828,361,NA
"1255",0,0,2,"OPTIMUM FOUND",48,0,0.0365,NA,"disjoint phase.",0,46,0,"Hybrid B",0.0036,"",0,694,"rnd56.csv",NA,2,NA,NA,NA
"1256",0,0,2,"OPTIMUM FOUND",23,0,0.3128,NA,"disjoint phase.",0,85,0,"Hybrid B",0.1858,"",0,0,"rnd49.csv",NA,10,NA,NA,NA
"1257",1,0.0046,66,"OPTIMUM FOUND",30,4.833333,0.1515,NA,"LB >= UB.",0,58,0,"Hybrid B",0.1004,"",6,527,"rnd59.csv",NA,3,1.3067,75,NA
"1258",0,0,2,"OPTIMUM FOUND",6,0,0.2429,NA,"disjoint phase.",0,87,0,"Hybrid B",0.0429,"",0,0,"rnd11.csv",NA,10,NA,NA,NA
"1259",1,0.0191,39,"OPTIMUM FOUND",6,3.5,0.147,NA,"LB >= UB.",0,61,0,"Hybrid B",0.0694,"",4,529,"rnd11.csv",NA,3,1.0322,311,NA
"1260",2,4.2085,607,"OPTIMUM FOUND",49,2.087379,17.5488,NA,"CPLEX model.",0,98,0,"Hybrid B",12.5807,"",309,45,"rnd21.csv",NA,8,1.0682,528,NA
"1261",2,0.1359,646,"OPTIMUM FOUND",48,2.070064,5.1857,NA,"CPLEX model.",0,64,0,"Hybrid B",4.9555,"",314,334,"rnd56.csv",NA,5,1.1545,233,NA
"1262",3,6.5611,5260,"OPTIMUM FOUND",37,2.281967,306.0275,NA,"CPLEX model.",0,176,0,"Hybrid B",294.4243,"",610,28,"rnd60.csv",NA,9,1.2737,665,NA
"1263",38,83.5199,28029,"UNKNOWN",55,2.856321,3597.7333,256,"",0.0534,802,0,"Hybrid B",3427.8699,"INTERRUPTED signal 15",11129,256,"rnd7.csv",113,8,19.2229,525,NA
"1264",8,0.8002,14393,"OPTIMUM FOUND",30,2.267958,146.2606,NA,"CPLEX model.",0.0017,110,0,"Hybrid B",144.0513,"",2116,437,"rnd59.csv",NA,4,2.1605,243,NA
"1265",4,3.9985,5542,"OPTIMUM FOUND",1,2.302503,115.5203,NA,"abstract CPLEX model over objective vars.",0,141,0,"Hybrid B",108.1305,"",919,49,"rnd1.csv",NA,9,1.541,549,NA
"1266",40,331.2397,30622,"UNKNOWN",50,2.96292,3599.076,109,"",0,701,0,"Hybrid B",2820.6345,"INTERRUPTED signal 15",12109,109,"rnd35.csv",47,9,17.9827,693,NA
"1267",5,1.5357,5764,"OPTIMUM FOUND",21,2.497561,310.542,NA,"CPLEX model.",5e-04,277,0,"Hybrid B",307.6341,"",1230,201,"rnd31.csv",NA,7,3.2359,284,NA
"1268",1,0.0037,12,"OPTIMUM FOUND",27,5,0.0633,NA,"LB >= UB.",0,58,0,"Hybrid B",0.0194,"",1,493,"rnd46.csv",NA,3,1.1905,21,NA
"1269",10,21.4066,9814,"OPTIMUM FOUND",34,2.801546,709.8822,NA,"CPLEX model.",0.0037,381,0,"Hybrid B",680.1351,"",2716,180,"rnd43.csv",NA,7,6.1535,417,NA
"1270",1,0.0035,62,"OPTIMUM FOUND",43,4,0.162,NA,"LB >= UB.",0,58,0,"Hybrid B",0.1126,"",7,524,"rnd45.csv",NA,3,1.4038,52,NA
"1271",0,0,2,"OPTIMUM FOUND",57,0,0.0238,NA,"disjoint phase.",0,41,0,"Hybrid B",0.0013,"",0,660,"rnd37.csv",NA,1,NA,NA,NA
"1272",2,0.0621,420,"OPTIMUM FOUND",51,2.072607,1.3661,NA,"CPLEX model.",1e-04,62,0,"Hybrid B",1.2283,"",303,246,"rnd40.csv",NA,5,1.0962,208,NA
"1273",1,0.003,88,"OPTIMUM FOUND",12,3.846154,0.1096,NA,"LB >= UB.",0,50,0,"Hybrid B",0.0737,"",13,562,"rnd51.csv",NA,2,1.3033,122,NA
"1274",0,0,2,"OPTIMUM FOUND",45,0,0.4074,NA,"disjoint phase.",0,90,0,"Hybrid B",0.2196,"",0,0,"rnd38.csv",NA,10,NA,NA,NA
"1275",4,11.8206,5430,"OPTIMUM FOUND",31,2.563795,137.646,NA,"CPLEX model.",2e-04,154,0,"Hybrid B",121.5349,"",917,43,"rnd4.csv",NA,8,2.0919,468,NA
"1276",1,3.9581,179,"OPTIMUM FOUND",15,10.333333,7.6417,NA,"abstract CPLEX model over objective vars.",0,111,0,"Hybrid B",3.4765,"",3,42,"rnd3.csv",NA,9,1.0422,663,NA
"1277",5,0.3003,5514,"OPTIMUM FOUND",58,2.081059,47.6801,NA,"CPLEX model.",7e-04,168,0,"Hybrid B",46.4834,"",1209,373,"rnd48.csv",NA,5,1.3122,221,NA
"1278",1,2.2616,34,"OPTIMUM FOUND",26,10,2.8441,NA,"LB >= UB.",0,102,0,"Hybrid B",0.4152,"",1,38,"rnd24.csv",NA,9,1.0175,514,NA
"1279",0,0,2,"OPTIMUM FOUND",9,0,0.2039,NA,"disjoint phase.",0,81,0,"Hybrid B",0.089,"",0,25,"rnd27.csv",NA,9,NA,NA,NA
"1280",1,0.0027,9,"OPTIMUM FOUND",58,4,0.0527,NA,"LB >= UB.",0,49,0,"Hybrid B",0.0096,"",1,721,"rnd48.csv",NA,2,1.0312,96,NA
"1281",5,2.1241,6522,"OPTIMUM FOUND",23,2.570965,375.0753,NA,"CPLEX model.",2e-04,222,0,"Hybrid B",371.1252,"",1233,124,"rnd49.csv",NA,7,3.0625,352,NA
"1282",11,11.9327,9608,"OPTIMUM FOUND",42,3.031757,640.312,NA,"CPLEX model.",0.0042,448,0,"Hybrid B",619.6271,"",3023,120,"rnd26.csv",NA,7,9.0051,390,NA
"1283",2,0.0149,608,"OPTIMUM FOUND",43,2.181818,1.4672,NA,"CPLEX model.",0,60,0,"Hybrid B",1.3939,"",308,424,"rnd45.csv",NA,4,1.5432,81,NA
"1284",5,1.3055,6937,"OPTIMUM FOUND",57,2.037252,30.4217,NA,"CPLEX model.",6e-04,114,0,"Hybrid B",27.5069,"",1208,177,"rnd37.csv",NA,6,1.1261,341,NA
"1285",2,0.1377,438,"OPTIMUM FOUND",12,2.062706,2.3677,NA,"CPLEX model.",1e-04,63,0,"Hybrid B",2.1473,"",303,290,"rnd51.csv",NA,5,1.089,236,NA
"1286",11,95.865,12196,"OPTIMUM FOUND",33,2.06225,1219.5309,NA,"CPLEX model.",0,228,0,"Hybrid B",1052.2706,"",3004,29,"rnd22.csv",NA,9,1.3081,620,NA
"1287",23,165.3383,16624,"UNKNOWN",5,2.971067,3599.1102,110,"",0.0159,470,0,"Hybrid B",3340.9653,"INTERRUPTED signal 15",6636,110,"rnd20.csv",73,8,13.1061,537,NA
"1288",1,0.0025,20,"OPTIMUM FOUND",51,3,0.0477,NA,"LB >= UB.",0,50,0,"Hybrid B",0.0132,"",3,510,"rnd40.csv",NA,2,1.0513,117,NA
"1289",4,1.0748,5557,"OPTIMUM FOUND",26,2.237838,98.1525,NA,"CPLEX model.",2e-04,114,0,"Hybrid B",95.9158,"",925,155,"rnd24.csv",NA,7,1.8333,300,NA
"1290",0,0,2,"OPTIMUM FOUND",31,0,0.0153,NA,"disjoint phase.",0,41,0,"Hybrid B",0.0013,"",0,565,"rnd4.csv",NA,1,NA,NA,NA
"1291",4,0.3309,5865,"OPTIMUM FOUND",28,2.121978,42.8717,NA,"CPLEX model.",3e-04,124,0,"Hybrid B",41.7834,"",910,293,"rnd16.csv",NA,5,1.4326,215,NA
"1292",2,0.3461,477,"OPTIMUM FOUND",9,2.055556,6.0221,NA,"CPLEX model.",0,81,0,"Hybrid B",5.5371,"",306,151,"rnd27.csv",NA,7,1.0875,263,NA
"1293",0,0,2,"OPTIMUM FOUND",39,0,0.024,NA,"disjoint phase.",0,46,0,"Hybrid B",0.0029,"",0,439,"rnd33.csv",NA,2,NA,NA,NA
"1294",0,0,2,"OPTIMUM FOUND",20,0,0.0311,NA,"disjoint phase.",0,46,0,"Hybrid B",0.0031,"",0,471,"rnd30.csv",NA,2,NA,NA,NA
"1295",1,0.0022,69,"OPTIMUM FOUND",52,3.8,0.1014,NA,"LB >= UB.",0,48,0,"Hybrid B",0.0639,"",10,650,"rnd17.csv",NA,2,1.5,56,NA
"1296",0,0,2,"OPTIMUM FOUND",23,0,0.2651,NA,"disjoint phase.",0,83,0,"Hybrid B",0.1603,"",0,22,"rnd49.csv",NA,9,NA,NA,NA
"1297",0,0,2,"OPTIMUM FOUND",40,0,0.0338,NA,"disjoint phase.",0,46,0,"Hybrid B",0.0032,"",0,620,"rnd25.csv",NA,2,NA,NA,NA
"1298",0,0,2,"OPTIMUM FOUND",42,0,0.3969,NA,"disjoint phase.",0,86,0,"Hybrid B",0.2836,"",0,24,"rnd26.csv",NA,9,NA,NA,NA
"1299",2,2.5322,446,"OPTIMUM FOUND",57,2.072368,13.6985,NA,"CPLEX model.",0,97,0,"Hybrid B",10.7101,"",304,65,"rnd37.csv",NA,8,1.0498,502,NA
"1300",29,122.053,27147,"UNKNOWN",33,3.046305,3598.7326,190,"",0.0318,618,0,"Hybrid B",3393.1716,"INTERRUPTED signal 15",8444,190,"rnd22.csv",141,7,16.5437,572,NA
"1301",3,0.7838,4849,"OPTIMUM FOUND",5,2.139871,64.1069,NA,"CPLEX model.",1e-04,96,0,"Hybrid B",62.5267,"",622,201,"rnd20.csv",NA,6,1.367,297,NA
"1302",0,0,2,"OPTIMUM FOUND",57,0,0.2152,NA,"disjoint phase.",0,85,0,"Hybrid B",0.0805,"",0,0,"rnd37.csv",NA,10,NA,NA,NA
"1303",43,131.3784,39671,"UNKNOWN",52,2.59052,3599.1737,409,"",0.0634,431,0,"Hybrid B",3446.4141,"INTERRUPTED signal 15",12616,409,"rnd17.csv",374,5,15.1079,491,NA
"1304",4,0.3354,6062,"OPTIMUM FOUND",40,2.306011,96.6206,NA,"abstract CPLEX model over objective vars.",4e-04,124,0,"Hybrid B",95.3725,"",915,344,"rnd25.csv",NA,5,2.3304,230,NA
"1305",0,0,2,"OPTIMUM FOUND",13,0,0.4049,NA,"disjoint phase.",0,89,0,"Hybrid B",0.2153,"",0,0,"rnd54.csv",NA,10,NA,NA,NA
"1306",0,0,2,"OPTIMUM FOUND",18,0,0.403,NA,"disjoint phase.",0,89,0,"Hybrid B",0.2088,"",0,0,"rnd52.csv",NA,10,NA,NA,NA
"1307",0,0,2,"OPTIMUM FOUND",5,0,0.0252,NA,"disjoint phase.",0,41,0,"Hybrid B",0.0014,"",0,725,"rnd20.csv",NA,1,NA,NA,NA
"1308",0,0,2,"OPTIMUM FOUND",46,0,0.4721,NA,"disjoint phase.",0,90,0,"Hybrid B",0.3045,"",0,0,"rnd8.csv",NA,10,NA,NA,NA
"1309",3,0.7411,5518,"OPTIMUM FOUND",31,2.5984,179.2286,NA,"CPLEX model.",1e-04,107,0,"Hybrid B",177.6717,"",625,140,"rnd4.csv",NA,6,2.4908,271,NA
"1310",0,0,2,"OPTIMUM FOUND",28,0,0.0305,NA,"disjoint phase.",0,46,0,"Hybrid B",0.0029,"",0,533,"rnd16.csv",NA,2,NA,NA,NA
"1311",37,89.0447,27636,"UNKNOWN",15,2.997141,3597.0338,443,"",0.0542,1129,0,"Hybrid B",3449.8729,"INTERRUPTED signal 15",10843,443,"rnd3.csv",162,7,18.7145,599,NA
"1312",5,0.2746,5977,"OPTIMUM FOUND",39,2.080298,25.3266,NA,"CPLEX model.",6e-04,112,0,"Hybrid B",24.4507,"",1208,222,"rnd33.csv",NA,5,1.4211,171,NA
"1313",0,0,2,"OPTIMUM FOUND",35,0,0.3247,NA,"disjoint phase.",0,88,0,"Hybrid B",0.174,"",0,0,"rnd14.csv",NA,10,NA,NA,NA
"1314",1,0.0454,30,"OPTIMUM FOUND",20,4,0.7342,NA,"LB >= UB.",0,62,0,"Hybrid B",0.6229,"",1,232,"rnd30.csv",NA,5,1.0093,321,NA
"1315",6,0.7938,11461,"OPTIMUM FOUND",19,2.326733,179.6389,NA,"CPLEX model.",0.001,131,0,"Hybrid B",177.0779,"",1515,341,"rnd28.csv",NA,5,3.0622,241,NA
"1316",2,0.1257,407,"OPTIMUM FOUND",44,2.066007,1.1873,NA,"CPLEX model.",1e-04,62,0,"Hybrid B",0.9687,"",303,245,"rnd6.csv",NA,5,1.0667,255,NA
"1317",7,0.5032,7256,"OPTIMUM FOUND",41,2.088447,18.4116,NA,"CPLEX model.",0.0014,94,0,"Hybrid B",17.0269,"",1809,251,"rnd23.csv",NA,5,1.5407,209,NA
"1318",33,100.0142,32034,"UNKNOWN",10,2.939589,3589.6804,360,"",0.0423,828,0,"Hybrid B",3447.6976,"INTERRUPTED signal 15",9634,360,"rnd39.csv",243,6,15.5242,620,NA
"1319",0,0,2,"OPTIMUM FOUND",40,0,0.4117,NA,"disjoint phase.",0,90,0,"Hybrid B",0.2533,"",0,0,"rnd25.csv",NA,10,NA,NA,NA
"1320",0,0,2,"OPTIMUM FOUND",3,0,0.3511,NA,"disjoint phase.",0,87,0,"Hybrid B",0.2455,"",0,0,"rnd41.csv",NA,10,NA,NA,NA
"1321",1,0.008,38,"OPTIMUM FOUND",13,3,0.1139,NA,"LB >= UB.",0,59,0,"Hybrid B",0.0534,"",4,566,"rnd54.csv",NA,3,1.0696,115,NA
"1322",0,0,2,"OPTIMUM FOUND",5,0,0.3642,NA,"disjoint phase.",0,86,0,"Hybrid B",0.2255,"",0,0,"rnd20.csv",NA,10,NA,NA,NA
"1323",8,3.6538,8948,"OPTIMUM FOUND",18,2.172253,133.2285,NA,"CPLEX model.",0.0022,169,0,"Hybrid B",126.4228,"",2148,367,"rnd52.csv",NA,5,2.0074,406,NA
"1324",6,1.2943,6627,"OPTIMUM FOUND",60,2.069307,65.791,NA,"CPLEX model.",8e-04,146,0,"Hybrid B",63.0714,"",1515,218,"rnd53.csv",NA,6,1.4088,296,NA
"1325",1,0.0078,14,"OPTIMUM FOUND",46,4,0.0777,NA,"LB >= UB.",0,59,0,"Hybrid B",0.0242,"",1,479,"rnd8.csv",NA,3,1.0201,149,NA
"1326",1,0.011,38,"OPTIMUM FOUND",17,3,0.1368,NA,"LB >= UB.",0,60,0,"Hybrid B",0.0694,"",4,589,"rnd57.csv",NA,3,1.0404,198,NA
"1327",0,0,2,"OPTIMUM FOUND",32,0,0.2501,NA,"disjoint phase.",0,84,0,"Hybrid B",0.1374,"",0,16,"rnd10.csv",NA,9,NA,NA,NA
"1328",29,145.0635,23380,"UNKNOWN",47,2.872565,3598.2468,254,"",0.0325,800,0,"Hybrid B",3351.5382,"INTERRUPTED signal 15",8726,254,"rnd34.csv",83,8,15.2799,536,NA
"1329",2,0.0779,845,"OPTIMUM FOUND",13,2.181529,2.9365,NA,"LB >= UB.",1e-04,62,0,"Hybrid B",2.7782,"",314,443,"rnd54.csv",NA,4,1.3302,212,NA
"1330",35,183.5688,32733,"UNKNOWN",36,2.933689,3597.4102,170,"",0,637,0,"Hybrid B",3008.4941,"INTERRUPTED signal 15",10677,170,"rnd47.csv",56,9,13.9248,785,NA
"1331",1,0.0028,42,"OPTIMUM FOUND",18,3,0.0767,NA,"LB >= UB.",0,49,0,"Hybrid B",0.0318,"",8,747,"rnd52.csv",NA,2,1.124,129,NA
"1332",0,0,2,"OPTIMUM FOUND",60,0,0.0271,NA,"disjoint phase.",0,41,0,"Hybrid B",0.0015,"",0,796,"rnd53.csv",NA,1,NA,NA,NA
"1333",3,0.1293,5181,"OPTIMUM FOUND",46,2.186161,7.0814,NA,"CPLEX model.",2e-04,74,0,"Hybrid B",6.3591,"",607,371,"rnd8.csv",NA,4,1.2217,212,NA
"1334",3,6.4194,4334,"OPTIMUM FOUND",25,2.085526,36.5089,NA,"CPLEX model.",0,116,0,"Hybrid B",27.4667,"",608,62,"rnd18.csv",NA,8,1.1213,437,NA
"1335",3,0.1093,5230,"OPTIMUM FOUND",17,2.182867,8.3255,NA,"CPLEX model.",2e-04,72,0,"Hybrid B",7.5057,"",607,473,"rnd57.csv",NA,4,1.1877,261,NA
"1336",1,0.0022,24,"OPTIMUM FOUND",19,4,0.0565,NA,"LB >= UB.",0,49,0,"Hybrid B",0.0211,"",3,633,"rnd28.csv",NA,2,1.0968,93,NA
"1337",0,0,2,"OPTIMUM FOUND",44,0,0.0327,NA,"disjoint phase.",0,46,0,"Hybrid B",0.0031,"",0,544,"rnd6.csv",NA,2,NA,NA,NA
"1338",0,0,2,"OPTIMUM FOUND",41,0,0.0286,NA,"disjoint phase.",0,46,0,"Hybrid B",0.003,"",0,494,"rnd23.csv",NA,2,NA,NA,NA
"1339",0,0,2,"OPTIMUM FOUND",10,0,0.0243,NA,"disjoint phase.",0,41,0,"Hybrid B",0.0013,"",0,776,"rnd39.csv",NA,1,NA,NA,NA
"1340",1,0.0022,13,"OPTIMUM FOUND",38,3,0.0462,NA,"LB >= UB.",0,48,0,"Hybrid B",0.0127,"",2,608,"rnd9.csv",NA,2,1.0417,96,NA
"1341",6,5.214,7844,"OPTIMUM FOUND",47,2.346979,254.7687,NA,"CPLEX model.",0.001,147,0,"Hybrid B",246.3662,"",1539,199,"rnd34.csv",NA,6,2.4423,355,NA
"1342",9,8.1687,8621,"OPTIMUM FOUND",36,2.917349,997.3825,NA,"CPLEX model.",0.0025,297,0,"Hybrid B",982.0774,"",2444,175,"rnd47.csv",NA,7,6.3674,430,NA
"1343",4,0.5659,5174,"OPTIMUM FOUND",25,2.099228,64.6084,NA,"CPLEX model.",4e-04,168,0,"Hybrid B",63.1732,"",907,180,"rnd18.csv",NA,6,1.3868,243,NA
"1344",0,0,2,"OPTIMUM FOUND",34,0,0.3623,NA,"disjoint phase.",0,89,0,"Hybrid B",0.1918,"",0,0,"rnd43.csv",NA,10,NA,NA,NA
"1345",5,5.7564,6290,"OPTIMUM FOUND",10,2.561688,288.8853,NA,"CPLEX model.",0,237,0,"Hybrid B",279.1117,"",1232,89,"rnd39.csv",NA,8,2.4337,505,NA
"1346",5,0.5534,6374,"OPTIMUM FOUND",38,2.128607,58.6381,NA,"CPLEX model.",7e-04,137,0,"Hybrid B",57.1052,"",1213,291,"rnd9.csv",NA,5,1.564,250,NA
"1347",0,0,1,"OPTIMUM FOUND",47,0,0.0223,NA,"Init Bounds.",0,41,0,"Hybrid B",8e-04,"",0,688,"rnd34.csv",NA,1,NA,NA,NA
"1348",5,3.6012,6219,"OPTIMUM FOUND",60,2.589052,154.1898,NA,"CPLEX model.",0,155,0,"Hybrid B",147.3007,"",1224,85,"rnd53.csv",NA,8,2.6592,449,NA
"1349",3,1.383,5411,"OPTIMUM FOUND",32,2.740095,261.1198,NA,"CPLEX model.",0,149,0,"Hybrid B",258.7055,"",631,123,"rnd10.csv",NA,7,2.376,359,NA
"1350",0,0,2,"OPTIMUM FOUND",25,0,0.0209,NA,"disjoint phase.",0,41,0,"Hybrid B",0.0015,"",0,580,"rnd18.csv",NA,1,NA,NA,NA
"1351",1,0.0042,13,"OPTIMUM FOUND",6,3,0.0616,NA,"LB >= UB.",0,51,0,"Hybrid B",0.0125,"",2,680,"rnd11.csv",NA,2,1.0247,162,NA
"1352",0,0,2,"OPTIMUM FOUND",49,0,0.159,NA,"disjoint phase.",0,81,0,"Hybrid B",0.0626,"",0,21,"rnd21.csv",NA,9,NA,NA,NA
"1353",1,0.0167,73,"OPTIMUM FOUND",48,3.5,0.4558,NA,"LB >= UB.",0,60,0,"Hybrid B",0.3826,"",4,445,"rnd56.csv",NA,4,1.0769,130,NA
"1354",34,132.8754,25574,"UNKNOWN",55,2.995875,3597.7985,153,"",0.0364,641,0,"Hybrid B",3225.8601,"INTERRUPTED signal 15",9939,153,"rnd7.csv",55,9,18.6354,565,NA
"1355",30,401.1508,26971,"UNKNOWN",37,2.598704,3597.8643,75,"",0.0047,510,0,"Hybrid B",2932.3443,"INTERRUPTED signal 15",9108,75,"rnd60.csv",60,8,8.938,693,NA
"1356",46,169.6549,46133,"UNKNOWN",30,2.377145,3598.9899,363,"",0.0709,526,0,"Hybrid B",3393.4592,"INTERRUPTED signal 15",13520,363,"rnd59.csv",346,5,7.3714,735,NA
"1357",33,125.5077,26057,"UNKNOWN",1,2.845403,3598.7887,137,"",0.0419,829,0,"Hybrid B",3428.6356,"INTERRUPTED signal 15",9625,137,"rnd1.csv",111,8,16.726,511,NA
"1358",4,5.7908,5531,"OPTIMUM FOUND",50,3.097614,371.6963,NA,"CPLEX model.",0,234,0,"Hybrid B",362.5471,"",922,99,"rnd35.csv",NA,8,3.1061,490,NA
"1359",5,1.1314,5779,"OPTIMUM FOUND",21,2.081193,52.7032,NA,"CPLEX model.",7e-04,113,0,"Hybrid B",50.3341,"",1207,278,"rnd31.csv",NA,6,1.4052,232,NA
"1360",1,0.0017,9,"OPTIMUM FOUND",27,3,0.0357,NA,"LB >= UB.",0,48,0,"Hybrid B",0.0073,"",1,594,"rnd46.csv",NA,2,1.2222,9,NA
"1361",2,0.2344,506,"OPTIMUM FOUND",34,2.052288,6.4025,NA,"CPLEX model.",0,78,0,"Hybrid B",6.0533,"",306,254,"rnd43.csv",NA,6,1.0687,291,NA
"1362",3,4.4331,4996,"OPTIMUM FOUND",22,2.71521,338.0069,NA,"CPLEX model.",0,165,0,"Hybrid B",331.3584,"",618,72,"rnd32.csv",NA,8,1.8876,516,NA
"1363",0,0,1,"OPTIMUM FOUND",21,0,0.0258,NA,"Init Bounds.",0,41,0,"Hybrid B",0.001,"",0,801,"rnd31.csv",NA,1,NA,NA,NA
"1364",4,0.0995,5994,"OPTIMUM FOUND",27,2.119518,53.2407,NA,"CPLEX model.",3e-04,95,0,"Hybrid B",52.5573,"",912,321,"rnd46.csv",NA,5,1.9769,130,NA
"1365",0,0,2,"OPTIMUM FOUND",34,0,0.0297,NA,"disjoint phase.",0,41,0,"Hybrid B",0.0015,"",0,845,"rnd43.csv",NA,1,NA,NA,NA
"1366",6,2.2188,7134,"OPTIMUM FOUND",6,2.082237,82.7817,NA,"CPLEX model.",0.001,263,0,"Hybrid B",78.1829,"",1520,340,"rnd11.csv",NA,5,1.3188,389,NA
"1367",1,0.0071,22,"OPTIMUM FOUND",48,3,0.0772,NA,"LB >= UB.",0,59,0,"Hybrid B",0.027,"",2,562,"rnd56.csv",NA,3,1.0374,107,NA
"1368",0,0,2,"OPTIMUM FOUND",17,0,0.3052,NA,"disjoint phase.",0,88,0,"Hybrid B",0.1035,"",0,0,"rnd57.csv",NA,10,NA,NA,NA
"1369",3,0.0128,1868,"OPTIMUM FOUND",30,2.527869,1.2511,NA,"LB >= UB.",1e-04,52,0,"Hybrid B",1.1668,"",610,641,"rnd59.csv",NA,2,1.497,165,NA
"1370",0,0,1,"OPTIMUM FOUND",1,0,0.0203,NA,"Init Bounds.",0,41,0,"Hybrid B",0,"",0,805,"rnd1.csv",NA,1,NA,NA,NA
"1371",4,0.6108,5413,"OPTIMUM FOUND",59,2.203724,14.0613,NA,"LB >= UB.",3e-04,85,0,"Hybrid B",12.6744,"",913,364,"rnd13.csv",NA,4,1.3183,355,NA
"1372",0,0,1,"OPTIMUM FOUND",50,0,0.0242,NA,"Init Bounds.",0,41,0,"Hybrid B",8e-04,"",0,791,"rnd35.csv",NA,1,NA,NA,NA
